model,method,run,TP,FP,TN,FN,n_states,n_attractors,update_scheme
n010_244.bnet,random_mc,25,38,18,5291,925,1024,4,asynchronous
n010_244.bnet,random_mc,26,38,18,5291,925,1024,4,asynchronous
n010_244.bnet,random_mc,27,38,18,5291,925,1024,4,asynchronous
n010_244.bnet,random_mc,28,38,18,5291,925,1024,4,asynchronous
n010_244.bnet,random_mc,29,38,18,5291,925,1024,4,asynchronous
n010_247.bnet,sd_mc,,128,0,512,0,128,2,asynchronous
n010_247.bnet,null_mc,,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,0,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,1,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,2,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,3,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,4,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,5,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,6,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,7,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,8,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,9,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,10,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,11,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,12,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,13,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,14,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,15,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,16,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,17,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,18,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,19,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,20,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,21,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,22,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,23,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,24,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,25,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,26,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,27,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,28,48,32,480,80,128,2,asynchronous
n010_247.bnet,random_mc,29,48,32,480,80,128,2,asynchronous
n010_248.bnet,sd_mc,,0,0,6,0,4,2,asynchronous
n010_248.bnet,null_mc,,0,2,4,0,4,2,asynchronous
n010_248.bnet,random_mc,0,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,1,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,2,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,3,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,4,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,5,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,6,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,7,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,8,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,9,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,10,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,11,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,12,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,13,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,14,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,15,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,16,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,17,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,18,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,19,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,20,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,21,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,22,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,23,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,24,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,25,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,26,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,27,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,28,0,0,6,0,4,2,asynchronous
n010_248.bnet,random_mc,29,0,0,6,0,4,2,asynchronous
n010_250.bnet,sd_mc,,368,64,5344,112,1024,2,asynchronous
n010_250.bnet,null_mc,,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,0,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,1,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,2,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,3,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,4,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,5,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,6,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,7,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,8,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,9,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,10,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,11,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,12,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,13,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,14,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,15,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,16,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,17,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,18,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,19,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,20,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,21,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,22,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,23,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,24,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,25,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,26,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,27,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,28,2,16,5392,478,1024,2,asynchronous
n010_250.bnet,random_mc,29,2,16,5392,478,1024,2,asynchronous
n010_251.bnet,sd_mc,,32,0,224,0,64,2,asynchronous
n010_251.bnet,null_mc,,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,0,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,1,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,2,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,3,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,4,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,5,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,6,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,7,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,8,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,9,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,10,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,11,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,12,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,13,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,14,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,15,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,16,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,17,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,18,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,19,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,20,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,21,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,22,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,23,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,24,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,25,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,26,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,27,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,28,10,19,205,22,64,2,asynchronous
n010_251.bnet,random_mc,29,10,19,205,22,64,2,asynchronous
n010_252.bnet,sd_mc,,112,0,1135,0,256,2,asynchronous
n010_252.bnet,null_mc,,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,0,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,1,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,2,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,3,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,4,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,5,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,6,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,7,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,8,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,9,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,10,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,11,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,12,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,13,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,14,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,15,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,16,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,17,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,18,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,19,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,20,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,21,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,22,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,23,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,24,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,25,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,26,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,27,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,28,4,32,1103,108,256,2,asynchronous
n010_252.bnet,random_mc,29,4,32,1103,108,256,2,asynchronous
n010_255.bnet,sd_mc,,404,22,2373,16,512,3,asynchronous
n010_255.bnet,null_mc,,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,0,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,1,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,2,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,3,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,4,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,5,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,6,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,7,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,8,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,9,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,10,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,11,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,12,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,13,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,14,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,15,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,16,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,17,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,18,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,19,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,20,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,21,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,22,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,23,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,24,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,25,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,26,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,27,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,28,14,11,2384,406,512,3,asynchronous
n010_255.bnet,random_mc,29,14,11,2384,406,512,3,asynchronous
n010_256.bnet,sd_mc,,0,0,40,0,16,2,asynchronous
n010_256.bnet,null_mc,,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,0,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,1,0,7,33,0,16,2,asynchronous
n010_256.bnet,random_mc,2,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,3,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,4,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,5,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,6,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,7,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,8,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,9,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,10,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,11,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,12,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,13,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,14,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,15,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,16,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,17,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,18,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,19,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,20,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,21,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,22,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,23,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,24,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,25,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,26,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,27,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,28,0,5,35,0,16,2,asynchronous
n010_256.bnet,random_mc,29,0,5,35,0,16,2,asynchronous
n010_257.bnet,sd_mc,,56,0,168,0,64,4,asynchronous
n010_257.bnet,null_mc,,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,0,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,1,10,10,158,46,64,4,asynchronous
n010_257.bnet,random_mc,2,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,3,6,12,156,50,64,4,asynchronous
n010_257.bnet,random_mc,4,8,10,158,48,64,4,asynchronous
n010_257.bnet,random_mc,5,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,6,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,7,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,8,8,10,158,48,64,4,asynchronous
n010_257.bnet,random_mc,9,8,10,158,48,64,4,asynchronous
n010_257.bnet,random_mc,10,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,11,8,10,158,48,64,4,asynchronous
n010_257.bnet,random_mc,12,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,13,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,14,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,15,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,16,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,17,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,18,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,19,6,12,156,50,64,4,asynchronous
n010_257.bnet,random_mc,20,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,21,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,22,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,23,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,24,8,10,158,48,64,4,asynchronous
n010_257.bnet,random_mc,25,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,26,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,27,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,28,6,10,158,50,64,4,asynchronous
n010_257.bnet,random_mc,29,6,10,158,50,64,4,asynchronous
n010_259.bnet,sd_mc,,30,0,226,0,64,2,asynchronous
n010_259.bnet,null_mc,,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,0,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,1,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,2,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,3,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,4,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,5,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,6,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,7,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,8,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,9,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,10,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,11,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,12,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,13,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,14,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,15,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,16,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,17,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,18,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,19,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,20,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,21,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,22,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,23,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,24,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,25,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,26,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,27,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,28,9,3,223,21,64,2,asynchronous
n010_259.bnet,random_mc,29,9,3,223,21,64,2,asynchronous
n010_261.bnet,sd_mc,,56,8,544,16,128,2,asynchronous
n010_261.bnet,null_mc,,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,0,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,1,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,2,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,3,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,4,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,5,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,6,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,7,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,8,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,9,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,10,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,11,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,12,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,13,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,14,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,15,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,16,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,17,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,18,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,19,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,20,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,21,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,22,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,23,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,24,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,25,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,26,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,27,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,28,8,18,534,64,128,2,asynchronous
n010_261.bnet,random_mc,29,8,18,534,64,128,2,asynchronous
n010_262.bnet,sd_mc,,56,0,1160,0,256,2,asynchronous
n010_262.bnet,null_mc,,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,0,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,1,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,2,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,3,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,4,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,5,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,6,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,7,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,8,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,9,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,10,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,11,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,12,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,13,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,14,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,15,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,16,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,17,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,18,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,19,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,20,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,21,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,22,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,23,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,24,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,25,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,26,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,27,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,28,3,35,1125,53,256,2,asynchronous
n010_262.bnet,random_mc,29,3,35,1125,53,256,2,asynchronous
n010_265.bnet,sd_mc,,240,4,1000,4,256,3,asynchronous
n010_265.bnet,null_mc,,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,0,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,1,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,2,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,3,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,4,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,5,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,6,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,7,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,8,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,9,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,10,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,11,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,12,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,13,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,14,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,15,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,16,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,17,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,18,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,19,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,20,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,21,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,22,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,23,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,24,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,25,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,26,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,27,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,28,11,11,993,233,256,3,asynchronous
n010_265.bnet,random_mc,29,11,11,993,233,256,3,asynchronous
n010_266.bnet,sd_mc,,0,0,2,0,2,2,asynchronous
n010_266.bnet,null_mc,,0,0,2,0,2,2,asynchronous
n010_266.bnet,random_mc,0,0,0,2,0,2,2,asynchronous
n010_266.bnet,random_mc,1,0,0,2,0,2,2,asynchronous
n010_266.bnet,random_mc,2,0,0,2,0,2,2,asynchronous
n010_266.bnet,random_mc,3,0,0,2,0,2,2,asynchronous
n010_266.bnet,random_mc,4,0,0,2,0,2,2,asynchronous
n010_266.bnet,random_mc,5,0,0,2,0,2,2,asynchronous
n010_266.bnet,random_mc,6,0,0,2,0,2,2,asynchronous
n010_266.bnet,random_mc,7,0,0,2,0,2,2,asynchronous
n010_266.bnet,random_mc,8,0,0,2,0,2,2,asynchronous
n010_266.bnet,random_mc,9,0,0,2,0,2,2,asynchronous
n010_266.bnet,random_mc,10,0,0,2,0,2,2,asynchronous
n010_266.bnet,random_mc,11,0,0,2,0,2,2,asynchronous
n010_266.bnet,random_mc,12,0,0,2,0,2,2,asynchronous
n010_266.bnet,random_mc,13,0,0,2,0,2,2,asynchronous
n010_266.bnet,random_mc,14,0,0,2,0,2,2,asynchronous
