model,method,run,group_count,group_size_mean,group_size_std,mc_edges_count,N,sources,N_perc,sources_perc,n_min_trap,n_attractors,update_scheme
n010_630.bnet,random_mc,7,6,85.33333333333333,37.73003519154939,30,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,8,6,85.33333333333333,37.392809766347085,31,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,9,6,85.33333333333333,38.83154502320103,31,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,10,6,85.33333333333333,38.1866759776525,31,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,11,6,85.33333333333333,38.607713679465085,30,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,12,6,85.33333333333333,38.10803356540747,31,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,13,6,85.33333333333333,37.57954526364339,30,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,14,6,85.33333333333333,37.56180092712394,30,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,15,6,85.33333333333333,38.151743807531986,30,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,16,6,85.33333333333333,39.499648380994756,31,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,17,6,85.33333333333333,37.6592913133296,31,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,18,6,85.33333333333333,38.689648342791756,31,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,19,6,85.33333333333333,37.85792152538517,31,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,20,6,85.33333333333333,38.86586620101957,31,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,21,6,85.33333333333333,38.05989431876494,30,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,22,6,85.33333333333333,37.69910107976345,31,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,23,6,85.33333333333333,37.76535743538279,31,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,24,6,85.33333333333333,39.76039346999585,31,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,25,6,85.33333333333333,39.23717058549909,31,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,26,6,85.33333333333333,37.835902996433894,30,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,27,6,85.33333333333333,37.84030772719599,30,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,28,6,85.33333333333333,37.725617585696625,31,10,0,9,0,1,1,asynchronous
n010_630.bnet,random_mc,29,6,85.33333333333333,39.82322047359918,30,10,0,9,0,1,1,asynchronous
n010_631.bnet,sd_mc,0,5,3.2,2.7129319932501077,11,10,0,4,0,2,2,asynchronous
n010_631.bnet,null_mc,0,3,5.333333333333333,6.128258770283412,5,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,0,5,3.2,2.5612496949731396,14,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,1,5,3.2,2.315167380558045,15,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,2,5,3.2,2.0396078054371136,15,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,3,5,3.2,1.9390719429665315,14,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,4,5,3.2,2.4,15,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,5,5,3.2,2.227105745132009,13,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,6,5,3.2,1.8330302779823362,14,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,7,5,3.2,2.227105745132009,15,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,8,5,3.2,2.5612496949731396,14,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,9,5,3.2,1.9390719429665315,15,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,10,5,3.2,1.8330302779823362,14,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,11,5,3.2,1.9390719429665315,15,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,12,5,3.2,2.638181191654584,14,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,13,5,3.2,2.315167380558045,15,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,14,5,3.2,2.227105745132009,17,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,15,5,3.2,3.124099870362662,12,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,16,5,3.2,2.5612496949731396,15,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,17,5,3.2,1.8330302779823362,15,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,18,5,3.2,2.4,15,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,19,5,3.2,1.9390719429665315,15,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,20,5,3.2,1.8330302779823362,17,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,21,5,3.2,1.8330302779823362,15,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,22,5,3.2,2.227105745132009,16,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,23,5,3.2,2.227105745132009,15,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,24,5,3.2,2.7129319932501073,14,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,25,5,3.2,2.039607805437114,17,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,26,5,3.2,2.4,13,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,27,5,3.2,2.5612496949731396,15,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,28,5,3.2,2.4,14,10,0,4,0,2,2,asynchronous
n010_631.bnet,random_mc,29,5,3.2,1.8330302779823362,15,10,0,4,0,2,2,asynchronous
n010_632.bnet,sd_mc,0,9,113.77777777777777,113.47224602202934,29,10,0,10,0,1,1,asynchronous
n010_632.bnet,null_mc,0,2,512.0,510.0,3,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,0,9,113.77777777777777,39.9020405431373,72,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,1,9,113.77777777777777,40.90850978512302,72,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,2,9,113.77777777777777,40.287240267795234,71,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,3,9,113.77777777777777,40.046577819605616,72,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,4,9,113.77777777777777,40.70156365485996,71,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,5,9,113.77777777777777,40.220994456399616,71,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,6,9,113.77777777777777,40.66059456792638,73,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,7,9,113.77777777777777,40.234804661795486,72,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,8,9,113.77777777777777,39.79329306352399,71,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,9,9,113.77777777777777,41.94646794236085,73,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,10,9,113.77777777777777,41.70205904263076,73,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,11,9,113.77777777777777,40.44688637316785,73,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,12,9,113.77777777777777,40.23204299995984,72,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,13,9,113.77777777777777,40.597695002378806,71,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,14,9,113.77777777777777,41.07385699438345,72,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,15,9,113.77777777777777,40.64419537011344,71,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,16,9,113.77777777777777,40.334098554112245,73,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,17,9,113.77777777777777,40.731581461994104,73,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,18,9,113.77777777777777,40.157406339934575,72,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,19,9,113.77777777777777,42.69992916407806,73,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,20,9,113.77777777777777,41.69140006651459,71,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,21,9,113.77777777777777,40.69883366545527,71,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,22,9,113.77777777777777,39.91874463005452,73,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,23,9,113.77777777777777,40.13803343955782,72,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,24,9,113.77777777777777,41.37303947091304,71,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,25,9,113.77777777777777,40.93837585058731,72,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,26,9,113.77777777777777,40.47434791946836,73,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,27,9,113.77777777777777,41.453528941796925,71,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,28,9,113.77777777777777,40.51824768004816,72,10,0,10,0,1,1,asynchronous
n010_632.bnet,random_mc,29,9,113.77777777777777,41.3649819097635,73,10,0,10,0,1,1,asynchronous
n010_633.bnet,sd_mc,0,11,93.0909090909091,122.98592273135428,36,10,0,10,0,3,3,asynchronous
n010_633.bnet,null_mc,0,4,256.0,441.6729559300637,7,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,0,11,93.0909090909091,56.611040595941816,82,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,1,11,93.0909090909091,57.18622616338586,84,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,2,11,93.0909090909091,56.832216448474725,81,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,3,11,93.0909090909091,56.70089713167853,83,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,4,11,93.0909090909091,57.05412827937177,82,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,5,11,93.0909090909091,56.78580895940071,85,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,6,11,93.0909090909091,57.057314956827796,84,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,7,11,93.0909090909091,56.80821730805332,83,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,8,11,93.0909090909091,56.559629909832246,80,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,9,11,93.0909090909091,57.83118778817997,86,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,10,11,93.0909090909091,57.64697350008072,85,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,11,11,93.0909090909091,56.944078701595956,81,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,12,11,93.0909090909091,56.78740984897421,82,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,13,11,93.0909090909091,57.00790143871533,81,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,14,11,93.0909090909091,57.28470293265598,84,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,15,11,93.0909090909091,57.046160806928256,85,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,16,11,93.0909090909091,56.85300750892531,83,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,17,11,93.0909090909091,57.12101117238185,84,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,18,11,93.0909090909091,56.758586928170125,82,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,19,11,93.0909090909091,58.274358224233424,86,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,20,11,93.0909090909091,57.661164724235086,83,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,21,11,93.0909090909091,57.063687777867266,82,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,22,11,93.0909090909091,56.61585795429428,82,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,23,11,93.0909090909091,56.758586928170125,82,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,24,11,93.0909090909091,57.454257766828654,84,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,25,11,93.0909090909091,57.19894237015632,83,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,26,11,93.0909090909091,56.93609582913517,83,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,27,11,93.0909090909091,57.517514400484295,84,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,28,11,93.0909090909091,56.956848970322255,85,10,0,10,0,3,3,asynchronous
n010_633.bnet,random_mc,29,11,93.0909090909091,57.4827318662737,84,10,0,10,0,3,3,asynchronous
n010_634.bnet,sd_mc,0,3,5.333333333333333,4.784233364802441,6,10,0,4,0,1,1,asynchronous
n010_634.bnet,null_mc,0,2,8.0,7.0,3,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,0,3,5.333333333333333,3.6817870057290873,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,1,3,5.333333333333333,3.0912061651652345,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,2,3,5.333333333333333,3.0912061651652345,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,3,3,5.333333333333333,3.0912061651652345,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,4,3,5.333333333333333,3.0912061651652345,6,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,5,3,5.333333333333333,3.2998316455372216,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,6,3,5.333333333333333,3.0912061651652345,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,7,3,5.333333333333333,3.6817870057290873,6,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,8,3,5.333333333333333,3.2998316455372216,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,9,3,5.333333333333333,3.2998316455372216,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,10,3,5.333333333333333,3.0912061651652345,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,11,3,5.333333333333333,3.0912061651652345,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,12,3,5.333333333333333,3.6817870057290873,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,13,3,5.333333333333333,4.189935029992179,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,14,3,5.333333333333333,3.6817870057290873,6,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,15,3,5.333333333333333,3.6817870057290873,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,16,3,5.333333333333333,3.6817870057290873,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,17,3,5.333333333333333,3.6817870057290873,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,18,3,5.333333333333333,3.2998316455372216,6,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,19,3,5.333333333333333,3.2998316455372216,6,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,20,3,5.333333333333333,3.0912061651652345,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,21,3,5.333333333333333,3.0912061651652345,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,22,3,5.333333333333333,3.6817870057290873,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,23,3,5.333333333333333,3.0912061651652345,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,24,3,5.333333333333333,4.189935029992179,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,25,3,5.333333333333333,3.0912061651652345,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,26,3,5.333333333333333,4.189935029992179,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,27,3,5.333333333333333,3.2998316455372216,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,28,3,5.333333333333333,4.784233364802441,7,10,0,4,0,1,1,asynchronous
n010_634.bnet,random_mc,29,3,5.333333333333333,3.0912061651652345,7,10,0,4,0,1,1,asynchronous
n010_635.bnet,sd_mc,0,3,10.666666666666666,12.256517540566824,6,10,0,5,0,1,1,asynchronous
n010_635.bnet,null_mc,0,2,16.0,14.0,3,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,0,3,10.666666666666666,6.944222218666553,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,1,3,10.666666666666666,6.182412330330469,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,2,3,10.666666666666666,6.182412330330469,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,3,3,10.666666666666666,6.128258770283411,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,4,3,10.666666666666666,6.128258770283411,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,5,3,10.666666666666666,7.363574011458175,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,6,3,10.666666666666666,6.182412330330469,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,7,3,10.666666666666666,7.84573486395988,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,8,3,10.666666666666666,6.128258770283411,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,9,3,10.666666666666666,6.342099196813483,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,10,3,10.666666666666666,6.599663291074443,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,11,3,10.666666666666666,6.342099196813483,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,12,3,10.666666666666666,6.128258770283411,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,13,3,10.666666666666666,6.128258770283411,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,14,3,10.666666666666666,6.182412330330469,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,15,3,10.666666666666666,6.128258770283411,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,16,3,10.666666666666666,6.599663291074443,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,17,3,10.666666666666666,6.182412330330469,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,18,3,10.666666666666666,6.128258770283411,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,19,3,10.666666666666666,6.128258770283411,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,20,3,10.666666666666666,6.182412330330469,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,21,3,10.666666666666666,6.342099196813483,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,22,3,10.666666666666666,6.342099196813483,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,23,3,10.666666666666666,6.128258770283411,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,24,3,10.666666666666666,6.182412330330469,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,25,3,10.666666666666666,6.182412330330469,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,26,3,10.666666666666666,6.944222218666553,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,27,3,10.666666666666666,6.182412330330469,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,28,3,10.666666666666666,8.379870059984357,7,10,0,5,0,1,1,asynchronous
n010_635.bnet,random_mc,29,3,10.666666666666666,6.599663291074443,7,10,0,5,0,1,1,asynchronous
n010_636.bnet,sd_mc,0,12,2.6666666666666665,1.699673171197595,32,10,0,5,0,2,2,asynchronous
n010_636.bnet,null_mc,0,3,10.666666666666666,13.67073110293992,5,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,0,12,2.6666666666666665,1.3123346456686351,60,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,1,12,2.6666666666666665,1.699673171197595,54,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,2,12,2.6666666666666665,1.1785113019775793,62,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,3,12,2.6666666666666665,1.5456030825826172,60,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,4,12,2.6666666666666665,1.649915822768611,57,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,5,12,2.6666666666666665,1.0274023338281628,61,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,6,12,2.6666666666666665,1.1055415967851332,64,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,7,12,2.6666666666666665,1.3743685418725538,63,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,8,12,2.6666666666666665,2.0138409955990957,51,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,9,12,2.6666666666666665,1.4337208778404378,60,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,10,12,2.6666666666666665,1.3743685418725535,64,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,11,12,2.6666666666666665,1.1785113019775793,65,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,12,12,2.6666666666666665,1.1055415967851332,63,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,13,12,2.6666666666666665,1.8856180831641267,58,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,14,12,2.6666666666666665,1.699673171197595,59,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,15,12,2.6666666666666665,1.9293061504650377,55,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,16,12,2.6666666666666665,1.5986105077709065,60,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,17,12,2.6666666666666665,1.49071198499986,57,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,18,12,2.6666666666666665,1.4907119849998598,57,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,19,12,2.6666666666666665,1.49071198499986,56,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,20,12,2.6666666666666665,1.5986105077709065,55,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,21,12,2.6666666666666665,1.4337208778404378,62,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,22,12,2.6666666666666665,1.4337208778404378,61,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,23,12,2.6666666666666665,1.3743685418725535,63,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,24,12,2.6666666666666665,1.5986105077709065,52,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,25,12,2.6666666666666665,1.4337208778404378,57,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,26,12,2.6666666666666665,1.7950549357115015,61,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,27,12,2.6666666666666665,1.247219128924647,60,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,28,12,2.6666666666666665,2.211083193570267,48,10,0,5,0,2,2,asynchronous
n010_636.bnet,random_mc,29,12,2.6666666666666665,1.3743685418725538,58,10,0,5,0,2,2,asynchronous
n010_637.bnet,sd_mc,0,5,1.6,0.8,11,10,0,3,0,2,2,asynchronous
n010_637.bnet,null_mc,0,3,2.6666666666666665,2.3570226039551585,5,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,0,5,1.6,1.2000000000000002,10,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,1,5,1.6,0.8,12,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,2,5,1.6,1.2000000000000002,10,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,3,5,1.6,0.8,11,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,4,5,1.6,0.8,12,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,5,5,1.6,0.8,11,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,6,5,1.6,0.8,12,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,7,5,1.6,0.8,12,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,8,5,1.6,0.8,11,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,9,5,1.6,0.8,12,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,10,5,1.6,0.4898979485566356,11,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,11,5,1.6,0.8,12,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,12,5,1.6,1.2000000000000002,12,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,13,5,1.6,0.8,12,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,14,5,1.6,0.8,12,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,15,5,1.6,0.8,11,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,16,5,1.6,0.8,12,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,17,5,1.6,1.2000000000000002,11,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,18,5,1.6,0.8,10,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,19,5,1.6,0.8,12,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,20,5,1.6,1.2000000000000002,9,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,21,5,1.6,0.8,11,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,22,5,1.6,1.2000000000000002,10,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,23,5,1.6,0.8,11,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,24,5,1.6,0.8,13,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,25,5,1.6,0.8,12,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,26,5,1.6,0.8,12,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,27,5,1.6,0.8,12,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,28,5,1.6,0.8,12,10,0,3,0,2,2,asynchronous
n010_637.bnet,random_mc,29,5,1.6,0.8,11,10,0,3,0,2,2,asynchronous
n010_639.bnet,sd_mc,0,1,1024.0,0.0,1,10,0,10,0,1,1,asynchronous
n010_639.bnet,null_mc,0,1,1024.0,0.0,1,10,0,10,0,1,1,asynchronous
n010_639.bnet,random_mc,0,1,1024.0,0.0,1,10,0,10,0,1,1,asynchronous
n010_639.bnet,random_mc,1,1,1024.0,0.0,1,10,0,10,0,1,1,asynchronous
n010_639.bnet,random_mc,2,1,1024.0,0.0,1,10,0,10,0,1,1,asynchronous
n010_639.bnet,random_mc,3,1,1024.0,0.0,1,10,0,10,0,1,1,asynchronous
n010_639.bnet,random_mc,4,1,1024.0,0.0,1,10,0,10,0,1,1,asynchronous
n010_639.bnet,random_mc,5,1,1024.0,0.0,1,10,0,10,0,1,1,asynchronous
n010_639.bnet,random_mc,6,1,1024.0,0.0,1,10,0,10,0,1,1,asynchronous
n010_639.bnet,random_mc,7,1,1024.0,0.0,1,10,0,10,0,1,1,asynchronous
n010_639.bnet,random_mc,8,1,1024.0,0.0,1,10,0,10,0,1,1,asynchronous
n010_639.bnet,random_mc,9,1,1024.0,0.0,1,10,0,10,0,1,1,asynchronous
n010_639.bnet,random_mc,10,1,1024.0,0.0,1,10,0,10,0,1,1,asynchronous
n010_639.bnet,random_mc,11,1,1024.0,0.0,1,10,0,10,0,1,1,asynchronous
n010_639.bnet,random_mc,12,1,1024.0,0.0,1,10,0,10,0,1,1,asynchronous
n010_639.bnet,random_mc,13,1,1024.0,0.0,1,10,0,10,0,1,1,asynchronous
n010_639.bnet,random_mc,14,1,1024.0,0.0,1,10,0,10,0,1,1,asynchronous
n010_639.bnet,random_mc,15,1,1024.0,0.0,1,10,0,10,0,1,1,asynchronous
