model,method,run,rmsd,TP,FP,TN,FN,n_states,n_attractors,update_scheme
n010_579.bnet,ref,0,0.10949911009267525,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,1,0.13715460540494598,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,2,0.1172073852599958,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,3,0.14268005467186481,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,4,0.11737250098196773,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,5,0.12373714251629882,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,6,0.1132639843709634,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,7,0.12705464937724054,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,8,0.14853184665367408,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,9,0.1391890723712034,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,10,0.1513284498897749,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,11,0.11151459712580672,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,12,0.17435347557063582,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,13,0.13254591250191572,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,14,0.11255569562844656,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,15,0.09889437851845016,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,16,0.12172667135898317,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,17,0.13468322686994438,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,18,0.13054893283045887,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,19,0.11804722696441057,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,20,0.13376502171578203,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,21,0.14030050634774616,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,22,0.10003608665586101,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,23,0.1359565713918317,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,24,0.10576072412251551,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,25,0.10453088757578873,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,26,0.10865520729804994,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,27,0.1172935878011112,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,28,0.13986141000426164,210,0,0,0,1024,2,asynchronous
n010_579.bnet,ref,29,0.10470899994224932,210,0,0,0,1024,2,asynchronous
n010_580.bnet,sd_mc,,0.08619211428672524,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,0,0.05921110768986709,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,1,0.449336827653566,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,2,0.08403681472483754,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,3,0.2819649379090954,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,4,0.10967540141730509,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,5,0.12974977536787802,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,6,0.09504931190047139,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,7,0.09601788443515136,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,8,0.39552290596794015,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,9,0.03256700508668142,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,10,0.014956120211761292,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,11,0.13924384909550258,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,12,0.16697605741832056,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,13,0.31189614390369425,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,14,0.454209557078855,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,15,0.40187756372791333,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,16,0.15683190324910867,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,17,0.19333153307297046,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,18,0.3710908323894867,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,19,0.12305353291151155,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,20,0.017285031863189637,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,21,0.39320473385099897,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,22,0.28603489742917754,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,23,0.09252808799325352,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,24,0.12725043531054192,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,25,0.2970553410128154,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,26,0.20039392384134397,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,27,0.1057763882756142,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,28,0.12289086615082145,1,0,0,0,128,1,asynchronous
n010_580.bnet,ref,29,0.026950137510497185,1,0,0,0,128,1,asynchronous
n010_581.bnet,sd_mc,,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,0,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,1,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,2,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,3,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,4,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,5,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,6,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,7,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,8,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,9,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,10,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,11,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,12,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,13,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,14,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,15,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,16,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,17,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,18,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,19,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,20,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,21,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,22,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,23,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,24,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,25,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,26,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,27,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,28,0.0,0,0,0,0,1024,1,asynchronous
n010_581.bnet,ref,29,0.0,0,0,0,0,1024,1,asynchronous
n010_582.bnet,sd_mc,,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,0,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,1,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,2,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,3,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,4,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,5,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,6,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,7,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,8,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,9,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,10,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,11,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,12,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,13,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,14,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,15,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,16,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,17,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,18,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,19,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,20,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,21,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,22,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,23,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,24,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,25,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,26,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,27,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,28,0.0,0,0,0,0,4,2,asynchronous
n010_582.bnet,ref,29,0.0,0,0,0,0,4,2,asynchronous
n010_583.bnet,sd_mc,,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,0,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,1,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,2,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,3,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,4,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,5,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,6,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,7,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,8,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,9,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,10,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,11,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,12,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,13,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,14,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,15,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,16,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,17,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,18,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,19,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,20,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,21,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,22,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,23,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,24,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,25,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,26,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,27,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,28,0.0,0,0,0,0,32,4,asynchronous
n010_583.bnet,ref,29,0.0,0,0,0,0,32,4,asynchronous
n010_584.bnet,sd_mc,,1.6653345369377348e-14,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,0,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,1,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,2,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,3,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,4,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,5,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,6,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,7,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,8,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,9,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,10,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,11,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,12,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,13,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,14,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,15,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,16,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,17,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,18,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,19,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,20,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,21,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,22,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,23,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,24,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,25,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,26,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,27,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,28,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_584.bnet,ref,29,7.771561172376096e-15,1,0,0,0,512,1,asynchronous
n010_585.bnet,sd_mc,,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,0,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,1,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,2,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,3,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,4,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,5,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,6,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,7,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,8,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,9,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,10,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,11,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,12,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,13,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,14,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,15,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,16,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,17,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,18,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,19,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,20,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,21,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,22,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,23,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,24,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,25,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,26,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,27,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,28,0.0,0,0,0,0,1024,1,asynchronous
n010_585.bnet,ref,29,0.0,0,0,0,0,1024,1,asynchronous
n010_586.bnet,sd_mc,,0.25297944710875564,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,0,0.1585781668736275,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,1,0.14703654069834143,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,2,0.150144784582304,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,3,0.13697243624994856,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,4,0.1815068832459287,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,5,0.10947154037735914,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,6,0.21318644340357948,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,7,0.14423084521011392,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,8,0.18805018881832108,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,9,0.1966782930955742,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,10,0.12642457561986672,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,11,0.13609670298259494,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,12,0.22379957657396446,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,13,0.1812813775252638,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,14,0.16792396599374038,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,15,0.18647874238134432,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,16,0.11724327334235585,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,17,0.14190292023704437,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,18,0.12499287308253057,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,19,0.14854932550631894,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,20,0.1635395159175586,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,21,0.15625020744667648,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,22,0.20455159665702657,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,23,0.18903788998524163,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,24,0.1607002614223653,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,25,0.14144781291953398,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,26,0.1769972537380509,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,27,0.2114081148086337,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,28,0.1656364019738357,3,0,0,0,1024,3,asynchronous
n010_586.bnet,ref,29,0.1477048493578631,3,0,0,0,1024,3,asynchronous
n010_587.bnet,sd_mc,,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,0,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,1,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,2,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,3,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,4,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,5,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,6,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,7,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,8,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,9,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,10,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,11,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,12,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,13,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,14,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,15,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,16,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,17,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,18,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,19,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,20,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,21,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,22,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,23,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,24,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,25,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,26,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,27,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,28,0.0,0,0,0,0,32,1,asynchronous
n010_587.bnet,ref,29,0.0,0,0,0,0,32,1,asynchronous
n010_588.bnet,sd_mc,,0.0968906483466583,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,0,0.10711127150725677,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,1,0.1683609368745069,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,2,0.12091639593747373,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,3,0.21045567065793266,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,4,0.1283116237817515,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,5,0.12353910519344534,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,6,0.1510750428257936,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,7,0.229970930768988,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,8,0.11564622787450655,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,9,0.16858254409732207,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,10,0.08656195113934595,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,11,0.11430221189987791,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,12,0.1424786824094992,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,13,0.08807114645371163,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,14,0.1545272295930156,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,15,0.17643011648876428,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,16,0.2070294787854239,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,17,0.15216609123554226,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,18,0.12045285669817214,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,19,0.09971181453213492,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,20,0.1478020937366298,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,21,0.10877030668102827,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,22,0.1508405453803047,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,23,0.15490853458374623,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,24,0.158960427932467,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,25,0.1647886965618708,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,26,0.14549369631576117,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,27,0.12587020969449197,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,28,0.16562969854980444,20,0,0,0,64,3,asynchronous
n010_588.bnet,ref,29,0.19337877428019662,20,0,0,0,64,3,asynchronous
n010_589.bnet,sd_mc,,0.07905982905982911,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,0,0.1979211775370256,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,1,0.19220454242667329,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,2,0.17309547050205515,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,3,0.024832652682202694,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,4,0.3668076866441978,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,5,0.12738250985901467,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,6,0.1620829733264213,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,7,0.35315016966204404,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,8,0.13839062074104747,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,9,0.22456528014021127,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,10,0.2421761650151314,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,11,0.1178884361313901,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,12,0.09015622780857213,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,13,0.05476385867680156,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,14,0.19707727185196233,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,15,0.6590098489548061,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,16,0.10030038197778401,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,17,0.06380075215392222,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,18,0.11395854716259401,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,19,0.13407875231538113,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,20,0.23984725336370305,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,21,0.13607244862410628,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,22,0.5431671826560702,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,23,0.16460419723363917,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,24,0.12988184991635077,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,25,0.0399230557859227,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,26,0.45752620906823666,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,27,0.1513558969512785,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,28,0.13424141907607123,1,0,0,0,16,1,asynchronous
n010_589.bnet,ref,29,0.2840824227373899,1,0,0,0,16,1,asynchronous
n010_590.bnet,sd_mc,,0.043790254241582484,8,0,0,0,64,2,asynchronous
n010_590.bnet,ref,0,0.16809287968877193,8,0,0,0,64,2,asynchronous
n010_590.bnet,ref,1,0.2140282632961215,8,0,0,0,64,2,asynchronous
n010_590.bnet,ref,2,0.16844372770496105,8,0,0,0,64,2,asynchronous
n010_590.bnet,ref,3,0.3006627072748679,8,0,0,0,64,2,asynchronous
n010_590.bnet,ref,4,0.2973612877442127,8,0,0,0,64,2,asynchronous
n010_590.bnet,ref,5,0.3502526180069975,8,0,0,0,64,2,asynchronous
n010_590.bnet,ref,6,0.43691440122635905,8,0,0,0,64,2,asynchronous
n010_590.bnet,ref,7,0.24207512728005035,8,0,0,0,64,2,asynchronous
n010_590.bnet,ref,8,0.3951053090614414,8,0,0,0,64,2,asynchronous
n010_590.bnet,ref,9,0.44518989246260104,8,0,0,0,64,2,asynchronous
n010_590.bnet,ref,10,0.12783913164248886,8,0,0,0,64,2,asynchronous
n010_590.bnet,ref,11,0.27540788321048343,8,0,0,0,64,2,asynchronous
n010_590.bnet,ref,12,0.39349043322331656,8,0,0,0,64,2,asynchronous
