model,method,run,rmsd,kld,n_states,n_attractors,update_scheme
n010_259.bnet,random_mc,22,0.18685087053035154,0.0715499753674334,64,2,asynchronous
n010_259.bnet,random_mc,23,0.18083378978501002,0.06712498691670005,64,2,asynchronous
n010_259.bnet,random_mc,24,0.18685087053035154,0.0715499753674334,64,2,asynchronous
n010_259.bnet,random_mc,25,0.19148050015998155,0.07505314434282997,64,2,asynchronous
n010_259.bnet,random_mc,26,0.17087864830812935,0.06011870204733688,64,2,asynchronous
n010_259.bnet,random_mc,27,0.1931740310654687,0.07635615064653906,64,2,asynchronous
n010_259.bnet,random_mc,28,0.1729791708603843,0.0615645537819636,64,2,asynchronous
n010_259.bnet,random_mc,29,0.19247587053035195,0.07581758258504057,64,2,asynchronous
n010_261.bnet,sd_mc,,0.02791518588784392,0.0017858240684063172,128,2,asynchronous
n010_261.bnet,null_mc,,0.277373275650617,0.15701277307606284,128,2,asynchronous
n010_261.bnet,ref,,0.15958481411215608,0.0518366962938992,128,2,asynchronous
n010_261.bnet,random_mc,0,0.2578933471945264,0.13513150701085894,128,2,asynchronous
n010_261.bnet,random_mc,1,0.273866297406757,0.1529262842008184,128,2,asynchronous
n010_261.bnet,random_mc,2,0.27208623925178044,0.1508772419996196,128,2,asynchronous
n010_261.bnet,random_mc,3,0.26629339656236184,0.144324729059447,128,2,asynchronous
n010_261.bnet,random_mc,4,0.28410371900840564,0.16504245290888023,128,2,asynchronous
n010_261.bnet,random_mc,5,0.28039870634898645,0.16059154000576273,128,2,asynchronous
n010_261.bnet,random_mc,6,0.28726167742774855,0.16889629139261692,128,2,asynchronous
n010_261.bnet,random_mc,7,0.27599897855845895,0.15540350548290424,128,2,asynchronous
n010_261.bnet,random_mc,8,0.27019102468489115,0.1487140983580693,128,2,asynchronous
n010_261.bnet,random_mc,9,0.27386152822415233,0.15292077181192804,128,2,asynchronous
n010_261.bnet,random_mc,10,0.26857042784166574,0.1468793944307645,128,2,asynchronous
n010_261.bnet,random_mc,11,0.2585996338932976,0.13589064986924476,128,2,asynchronous
n010_261.bnet,random_mc,12,0.2513039130135696,0.1281692621141791,128,2,asynchronous
n010_261.bnet,random_mc,13,0.2684710361193817,0.14676731948928556,128,2,asynchronous
n010_261.bnet,random_mc,14,0.2554011206379087,0.13247281283564663,128,2,asynchronous
n010_261.bnet,random_mc,15,0.27610166856790036,0.15552340108389595,128,2,asynchronous
n010_261.bnet,random_mc,16,0.28152243859776555,0.16193351959838173,128,2,asynchronous
n010_261.bnet,random_mc,17,0.28186504065242884,0.1623440394187745,128,2,asynchronous
n010_261.bnet,random_mc,18,0.2699753391395498,0.14846912164257292,128,2,asynchronous
n010_261.bnet,random_mc,19,0.2637256699450923,0.14147618962254568,128,2,asynchronous
n010_261.bnet,random_mc,20,0.26538417351879234,0.1433121749431172,128,2,asynchronous
n010_261.bnet,random_mc,21,0.281551547666015,0.16196837419329754,128,2,asynchronous
n010_261.bnet,random_mc,22,0.2707617718903992,0.14936353756363493,128,2,asynchronous
n010_261.bnet,random_mc,23,0.27861759455936563,0.15847864708113268,128,2,asynchronous
n010_261.bnet,random_mc,24,0.2710524979204395,0.14969500779635214,128,2,asynchronous
n010_261.bnet,random_mc,25,0.2710010389937003,0.14963630459702623,128,2,asynchronous
n010_261.bnet,random_mc,26,0.26499894219127673,0.14288445337190364,128,2,asynchronous
n010_261.bnet,random_mc,27,0.2787186050360273,0.15859801141303087,128,2,asynchronous
n010_261.bnet,random_mc,28,0.2559773795144385,0.13308479498651504,128,2,asynchronous
n010_261.bnet,random_mc,29,0.26167102035182666,0.13922127038692683,128,2,asynchronous
n010_262.bnet,sd_mc,,0.023042436079545627,0.00231025799518441,256,2,asynchronous
n010_262.bnet,null_mc,,0.008207563920454755,0.00025923259653208054,256,2,asynchronous
n010_262.bnet,ref,,0.35195756392045463,0.2738487670725472,256,2,asynchronous
n010_262.bnet,random_mc,0,0.007827769213966829,0.0002361124664662633,256,2,asynchronous
n010_262.bnet,random_mc,1,0.020800233720217526,0.0015954609705861496,256,2,asynchronous
n010_262.bnet,random_mc,2,0.008091406517057226,0.00025205011480579874,256,2,asynchronous
n010_262.bnet,random_mc,3,0.015013248099644452,0.0008472717163937136,256,2,asynchronous
n010_262.bnet,random_mc,4,0.01563551627321176,0.000917039923993869,256,2,asynchronous
n010_262.bnet,random_mc,5,0.013446003248002242,0.0006832295936920318,256,2,asynchronous
n010_262.bnet,random_mc,6,0.006747998469406977,0.00017613875553525778,256,2,asynchronous
n010_262.bnet,random_mc,7,0.014098435759693814,0.0007494781674063193,256,2,asynchronous
n010_262.bnet,random_mc,8,0.018231283954838695,0.0012360674067182602,256,2,asynchronous
n010_262.bnet,random_mc,9,0.015892530998362686,0.0009466191347381903,256,2,asynchronous
n010_262.bnet,random_mc,10,0.01365358032211983,0.0007039899937869611,256,2,asynchronous
n010_262.bnet,random_mc,11,0.015570838129593326,0.0009096663874500407,256,2,asynchronous
n010_262.bnet,random_mc,12,0.005431315596815436,0.00011464571402306466,256,2,asynchronous
n010_262.bnet,random_mc,13,0.01776102133504584,0.0011749502366132127,256,2,asynchronous
n010_262.bnet,random_mc,14,0.0038494983159410995,5.7920693293067853e-05,256,2,asynchronous
n010_262.bnet,random_mc,15,0.009385430784182025,0.00033757802541244976,256,2,asynchronous
n010_262.bnet,random_mc,16,0.027154353493251876,0.002664559608460442,256,2,asynchronous
n010_262.bnet,random_mc,17,0.013375346548785055,0.0006762306878904199,256,2,asynchronous
n010_262.bnet,random_mc,18,0.020540992477328296,0.0015572527043692767,256,2,asynchronous
n010_262.bnet,random_mc,19,0.01369702697098149,0.0007083727296847732,256,2,asynchronous
n010_262.bnet,random_mc,20,0.011185287493542334,0.00047647818632998336,256,2,asynchronous
n010_262.bnet,random_mc,21,0.02029021503180077,0.0015207038027573068,256,2,asynchronous
n010_262.bnet,random_mc,22,0.020376428713712036,0.0015332230371103532,256,2,asynchronous
n010_262.bnet,random_mc,23,0.00628252684420888,0.00015293039621633135,256,2,asynchronous
n010_262.bnet,random_mc,24,0.014958262284775176,0.0008412328457589983,256,2,asynchronous
n010_262.bnet,random_mc,25,0.005724250067523293,0.00012721224964813184,256,2,asynchronous
n010_262.bnet,random_mc,26,0.0304604751731945,0.0033187270081578464,256,2,asynchronous
n010_262.bnet,random_mc,27,0.011212759248547796,0.0004787761285650789,256,2,asynchronous
n010_262.bnet,random_mc,28,0.009949692098967233,0.00037864290906800685,256,2,asynchronous
n010_262.bnet,random_mc,29,0.0025204035777743883,2.4949841459853423e-05,256,2,asynchronous
n010_265.bnet,sd_mc,,0.06191943374030684,0.015412797856736868,256,3,asynchronous
n010_265.bnet,null_mc,,0.17306434811532737,0.1413805672888918,256,3,asynchronous
n010_265.bnet,ref,,0.17049349139761166,0.13750086393352098,256,3,asynchronous
n010_265.bnet,random_mc,0,0.18730472681686028,0.16567346678988856,256,3,asynchronous
n010_265.bnet,random_mc,1,0.1841872688798075,0.16014779788180225,256,3,asynchronous
n010_265.bnet,random_mc,2,0.18132924474096787,0.1551612434870121,256,3,asynchronous
n010_265.bnet,random_mc,3,0.17597192000079442,0.14619884035064812,256,3,asynchronous
n010_265.bnet,random_mc,4,0.17234051541329234,0.1401609079094477,256,3,asynchronous
n010_265.bnet,random_mc,5,0.17512275910086372,0.14465904576345745,256,3,asynchronous
n010_265.bnet,random_mc,6,0.17288947464049623,0.14103495785525655,256,3,asynchronous
n010_265.bnet,random_mc,7,0.1953034634474927,0.17916544061908818,256,3,asynchronous
n010_265.bnet,random_mc,8,0.1678785781634846,0.132922888412847,256,3,asynchronous
n010_265.bnet,random_mc,9,0.17773445758532766,0.14891089812009262,256,3,asynchronous
n010_265.bnet,random_mc,10,0.18511893528596746,0.16179448726281503,256,3,asynchronous
n010_265.bnet,random_mc,11,0.175182290671839,0.14485313214694345,256,3,asynchronous
n010_265.bnet,random_mc,12,0.1788729166039345,0.1509004022521088,256,3,asynchronous
n010_265.bnet,random_mc,13,0.1811667410257208,0.15487028169632572,256,3,asynchronous
n010_265.bnet,random_mc,14,0.17019278614831598,0.13692693449957108,256,3,asynchronous
n010_265.bnet,random_mc,15,0.15825192156463105,0.11850762966927621,256,3,asynchronous
n010_265.bnet,random_mc,16,0.1713334454697876,0.13838587393603652,256,3,asynchronous
n010_265.bnet,random_mc,17,0.1707323618586644,0.13722579173755958,256,3,asynchronous
n010_265.bnet,random_mc,18,0.1685587290228561,0.13361407840520367,256,3,asynchronous
n010_265.bnet,random_mc,19,0.17376295817660015,0.14250009672838299,256,3,asynchronous
n010_265.bnet,random_mc,20,0.1677001716912702,0.13271639961086268,256,3,asynchronous
n010_265.bnet,random_mc,21,0.16634871586732805,0.13027729911971253,256,3,asynchronous
n010_265.bnet,random_mc,22,0.15546794105754733,0.11385917901557246,256,3,asynchronous
n010_265.bnet,random_mc,23,0.1718120721786724,0.1388028568301111,256,3,asynchronous
n010_265.bnet,random_mc,24,0.18553570446734183,0.16234619282871166,256,3,asynchronous
n010_265.bnet,random_mc,25,0.17630632221559647,0.1466816227310757,256,3,asynchronous
n010_265.bnet,random_mc,26,0.17345351540951412,0.142031843950426,256,3,asynchronous
n010_265.bnet,random_mc,27,0.16203993570506822,0.12441382929183842,256,3,asynchronous
n010_265.bnet,random_mc,28,0.18198182287476164,0.15624519606510678,256,3,asynchronous
n010_265.bnet,random_mc,29,0.17371126676660925,0.14243894938671464,256,3,asynchronous
n010_266.bnet,sd_mc,,0.0,0.0,2,2,asynchronous
n010_266.bnet,null_mc,,0.0,0.0,2,2,asynchronous
n010_266.bnet,ref,,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,0,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,1,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,2,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,3,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,4,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,5,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,6,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,7,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,8,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,9,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,10,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,11,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,12,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,13,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,14,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,15,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,16,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,17,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,18,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,19,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,20,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,21,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,22,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,23,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,24,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,25,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,26,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,27,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,28,0.0,0.0,2,2,asynchronous
n010_266.bnet,random_mc,29,0.0,0.0,2,2,asynchronous
n010_268.bnet,sd_mc,,0.20631284358541885,0.10092035037016436,512,2,asynchronous
n010_268.bnet,null_mc,,0.7145514799490601,1.378334862988124,512,2,asynchronous
n010_268.bnet,ref,,0.32392647994906004,0.22776012807073723,512,2,asynchronous
n010_268.bnet,random_mc,0,0.7117682224260145,1.3581818931976104,512,2,asynchronous
n010_268.bnet,random_mc,1,0.7117792147167672,1.3582604677537407,512,2,asynchronous
n010_268.bnet,random_mc,2,0.7120606233296063,1.3602747278290475,512,2,asynchronous
n010_268.bnet,random_mc,3,0.7145871904716364,1.378596856076147,512,2,asynchronous
n010_268.bnet,random_mc,4,0.7149084265312458,1.380957600824583,512,2,asynchronous
n010_268.bnet,random_mc,5,0.7128741426929135,1.3661272344920785,512,2,asynchronous
n010_268.bnet,random_mc,6,0.7125445960509318,1.3637511471973702,512,2,asynchronous
n010_268.bnet,random_mc,7,0.7111681180833812,1.3539042654338271,512,2,asynchronous
n010_268.bnet,random_mc,8,0.7161826460150902,1.3903928719069505,512,2,asynchronous
n010_268.bnet,random_mc,9,0.7163534007667373,1.3916659914735514,512,2,asynchronous
n010_268.bnet,random_mc,10,0.7142182391189353,1.3758942551202904,512,2,asynchronous
n010_268.bnet,random_mc,11,0.7135788197856838,1.3712325573376045,512,2,asynchronous
n010_268.bnet,random_mc,12,0.7163217306345068,1.3914297070323394,512,2,asynchronous
n010_268.bnet,random_mc,13,0.715447457815694,1.3849350561830818,512,2,asynchronous
n010_268.bnet,random_mc,14,0.715454697033185,1.384988612039228,512,2,asynchronous
n010_268.bnet,random_mc,15,0.712621168258076,1.36430259885194,512,2,asynchronous
n010_268.bnet,random_mc,16,0.713181271087936,1.3683482352689873,512,2,asynchronous
n010_268.bnet,random_mc,17,0.7117708237907429,1.3582004874286335,512,2,asynchronous
n010_268.bnet,random_mc,18,0.7129047317828132,1.3663481555872807,512,2,asynchronous
n010_268.bnet,random_mc,19,0.7166496464611501,1.3938796953322115,512,2,asynchronous
n010_268.bnet,random_mc,20,0.7172159094761187,1.3981286777836537,512,2,asynchronous
n010_268.bnet,random_mc,21,0.7153154704040497,1.3839592558850442,512,2,asynchronous
n010_268.bnet,random_mc,22,0.713375707592033,1.3697575883968414,512,2,asynchronous
n010_268.bnet,random_mc,23,0.7113851734602136,1.3554487502539083,512,2,asynchronous
n010_268.bnet,random_mc,24,0.7111412917852781,1.3537135924905743,512,2,asynchronous
n010_268.bnet,random_mc,25,0.7121898227403706,1.3612012591622753,512,2,asynchronous
n010_268.bnet,random_mc,26,0.7090438803988037,1.3389488967877867,512,2,asynchronous
n010_268.bnet,random_mc,27,0.7174119529273125,1.3996051101471685,512,2,asynchronous
n010_268.bnet,random_mc,28,0.7110048985657346,1.3527448751080944,512,2,asynchronous
n010_268.bnet,random_mc,29,0.7132613492338701,1.3689283643941963,512,2,asynchronous
n010_271.bnet,sd_mc,,0.0,0.0,4,2,asynchronous
n010_271.bnet,null_mc,,0.0,0.0,4,2,asynchronous
n010_271.bnet,ref,,0.25,0.13081203594113697,4,2,asynchronous
n010_271.bnet,random_mc,0,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,1,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,2,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,3,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,4,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,5,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,6,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,7,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,8,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,9,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,10,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,11,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,12,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,13,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,14,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,15,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,16,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,17,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,18,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,19,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,20,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,21,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,22,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,23,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,24,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,25,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,26,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,27,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,28,0.0,0.0,4,2,asynchronous
n010_271.bnet,random_mc,29,0.0,0.0,4,2,asynchronous
n010_274.bnet,sd_mc,,0.32260101010101006,0.22572073323384162,256,2,asynchronous
n010_274.bnet,null_mc,,0.2674794823232316,0.16041540972382715,256,2,asynchronous
n010_274.bnet,ref,,0.32260101010101006,0.22572073323384162,256,2,asynchronous
n010_274.bnet,random_mc,0,0.2760691396473535,0.16985085786508297,256,2,asynchronous
n010_274.bnet,random_mc,1,0.2796934643602667,0.1739118845918536,256,2,asynchronous
n010_274.bnet,random_mc,2,0.28076229015843746,0.17511861068581552,256,2,asynchronous
n010_274.bnet,random_mc,3,0.24497480938003588,0.13693419752950753,256,2,asynchronous
n010_274.bnet,random_mc,4,0.2595159771770823,0.15190289459952475,256,2,asynchronous
n010_274.bnet,random_mc,5,0.2580498593885691,0.1503601359323692,256,2,asynchronous
n010_274.bnet,random_mc,6,0.3037074589023521,0.2020432472836367,256,2,asynchronous
n010_274.bnet,random_mc,7,0.3095104603772508,0.20916761632661332,256,2,asynchronous
n010_274.bnet,random_mc,8,0.2997242670700427,0.19722765447748822,256,2,asynchronous
n010_274.bnet,random_mc,9,0.26534691026299756,0.15811376029501256,256,2,asynchronous
n010_274.bnet,random_mc,10,0.27344125102350453,0.16693605854474805,256,2,asynchronous
n010_274.bnet,random_mc,11,0.30343429864302346,0.20171107209295064,256,2,asynchronous
n010_274.bnet,random_mc,12,0.21447589803636957,0.10790405385379728,256,2,asynchronous
n010_274.bnet,random_mc,13,0.24738308601771195,0.13936239367510583,256,2,asynchronous
n010_274.bnet,random_mc,14,0.24560176095846198,0.1375644006228469,256,2,asynchronous
n010_274.bnet,random_mc,15,0.24445636844179164,0.1364140951365702,256,2,asynchronous
n010_274.bnet,random_mc,16,0.263838442283659,0.15649545910074228,256,2,asynchronous
n010_274.bnet,random_mc,17,0.29419231853919314,0.19063923737438088,256,2,asynchronous
n010_274.bnet,random_mc,18,0.2756817966965631,0.16941965846885831,256,2,asynchronous
n010_274.bnet,random_mc,19,0.23793895099061915,0.12995490466294018,256,2,asynchronous
n010_274.bnet,random_mc,20,0.2785104215541356,0.17258105333262755,256,2,asynchronous
n010_274.bnet,random_mc,21,0.21428702804865546,0.10773413285740063,256,2,asynchronous
n010_274.bnet,random_mc,22,0.2517947977794599,0.1438628292223251,256,2,asynchronous
n010_274.bnet,random_mc,23,0.2453035061760689,0.13726442936940747,256,2,asynchronous
n010_274.bnet,random_mc,24,0.2451617369551211,0.13712195222076046,256,2,asynchronous
n010_274.bnet,random_mc,25,0.27015760644047365,0.16332884095996933,256,2,asynchronous
n010_274.bnet,random_mc,26,0.2417088018306272,0.13367322561291098,256,2,asynchronous
n010_274.bnet,random_mc,27,0.2554764138115281,0.14767043337361502,256,2,asynchronous
n010_274.bnet,random_mc,28,0.30336326746009096,0.20162474166605376,256,2,asynchronous
n010_274.bnet,random_mc,29,0.27430215231538685,0.16788820840506682,256,2,asynchronous
n010_275.bnet,sd_mc,,0.0,0.0,2,2,asynchronous
n010_275.bnet,null_mc,,0.0,0.0,2,2,asynchronous
n010_275.bnet,ref,,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,0,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,1,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,2,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,3,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,4,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,5,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,6,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,7,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,8,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,9,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,10,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,11,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,12,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,13,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,14,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,15,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,16,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,17,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,18,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,19,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,20,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,21,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,22,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,23,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,24,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,25,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,26,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,27,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,28,0.0,0.0,2,2,asynchronous
n010_275.bnet,random_mc,29,0.0,0.0,2,2,asynchronous
n010_278.bnet,sd_mc,,0.03428567728765636,0.018514357561818122,1024,2,asynchronous
n010_278.bnet,null_mc,,0.4163017831168242,0.42814353764943736,1024,2,asynchronous
n010_278.bnet,ref,,0.4425661745641955,0.4732997542309158,1024,2,asynchronous
n010_278.bnet,random_mc,0,0.4177258550110003,0.4305251898566218,1024,2,asynchronous
n010_278.bnet,random_mc,1,0.41526719972859105,0.42641793137090506,1024,2,asynchronous
n010_278.bnet,random_mc,2,0.41754204872104334,0.43021736948057493,1024,2,asynchronous
n010_278.bnet,random_mc,3,0.419575133950898,0.43362910044133135,1024,2,asynchronous
n010_278.bnet,random_mc,4,0.4135278805649343,0.4235256707710783,1024,2,asynchronous
n010_278.bnet,random_mc,5,0.4141160800149545,0.4245025387799896,1024,2,asynchronous
n010_278.bnet,random_mc,6,0.41579318927158715,0.4272947532220674,1024,2,asynchronous
n010_278.bnet,random_mc,7,0.40967867061383917,0.4171638575878023,1024,2,asynchronous
n010_278.bnet,random_mc,8,0.4175169195427171,0.4301752952946789,1024,2,asynchronous
n010_278.bnet,random_mc,9,0.4190730671440029,0.43278516196678635,1024,2,asynchronous
n010_278.bnet,random_mc,10,0.4209914373080309,0.4360148347208766,1024,2,asynchronous
n010_278.bnet,random_mc,11,0.4171183839672991,0.4295083308142273,1024,2,asynchronous
n010_278.bnet,random_mc,12,0.41379229151680336,0.4239646429622637,1024,2,asynchronous
n010_278.bnet,random_mc,13,0.4159738546089834,0.4275961545196334,1024,2,asynchronous
n010_278.bnet,random_mc,14,0.4129629130288775,0.4225885672079323,1024,2,asynchronous
n010_278.bnet,random_mc,15,0.41638924053711146,0.42828958932304645,1024,2,asynchronous
n010_278.bnet,random_mc,16,0.4152659095988486,0.4264157819724499,1024,2,asynchronous
n010_278.bnet,random_mc,17,0.420609822611864,0.43537128036742656,1024,2,asynchronous
n010_278.bnet,random_mc,18,0.4193127360952747,0.4331879121718302,1024,2,asynchronous
n010_278.bnet,random_mc,19,0.4165754262540056,0.42860060800058974,1024,2,asynchronous
n010_278.bnet,random_mc,20,0.41484251456232485,0.42571071969291563,1024,2,asynchronous
n010_278.bnet,random_mc,21,0.42289851929185507,0.4392390571319332,1024,2,asynchronous
n010_278.bnet,random_mc,22,0.4148911026275909,0.4257915982130178,1024,2,asynchronous
n010_278.bnet,random_mc,23,0.41422899315791617,0.42469020606047914,1024,2,asynchronous
n010_278.bnet,random_mc,24,0.4156266037558064,0.4270169467472701,1024,2,asynchronous
n010_278.bnet,random_mc,25,0.4151807553654698,0.4262739256491673,1024,2,asynchronous
n010_278.bnet,random_mc,26,0.41665872747972305,0.42873980176113863,1024,2,asynchronous
n010_278.bnet,random_mc,27,0.4177497317310315,0.430565185310536,1024,2,asynchronous
n010_278.bnet,random_mc,28,0.4099857482559835,0.41766942572588456,1024,2,asynchronous
n010_278.bnet,random_mc,29,0.4159252770403429,0.4275151015593493,1024,2,asynchronous
n010_285.bnet,sd_mc,,0.029588899304393956,0.002004640272409094,512,2,asynchronous
n010_285.bnet,null_mc,,0.15791110069560604,0.05073586083548262,512,2,asynchronous
n010_285.bnet,ref,,0.15791110069560604,0.05073586083548262,512,2,asynchronous
n010_285.bnet,random_mc,0,0.15714217328677313,0.05025135425878102,512,2,asynchronous
n010_285.bnet,random_mc,1,0.15560803531896278,0.049291740525765265,512,2,asynchronous
n010_285.bnet,random_mc,2,0.15985504803943143,0.051971308401025734,512,2,asynchronous
n010_285.bnet,random_mc,3,0.16434079178539965,0.05488005180093514,512,2,asynchronous
n010_285.bnet,random_mc,4,0.15701594810487965,0.05017204470671138,512,2,asynchronous
n010_285.bnet,random_mc,5,0.1663964591788962,0.05624012801725836,512,2,asynchronous
n010_285.bnet,random_mc,6,0.1539322489755055,0.048254251889632616,512,2,asynchronous
n010_285.bnet,random_mc,7,0.15825965653123855,0.05095626719618104,512,2,asynchronous
n010_285.bnet,random_mc,8,0.15581377700418383,0.049419887905858384,512,2,asynchronous
n010_285.bnet,random_mc,9,0.15680738275895825,0.05004113883868558,512,2,asynchronous
n010_285.bnet,random_mc,10,0.15685456291272468,0.050070736214484185,512,2,asynchronous
n010_285.bnet,random_mc,11,0.15542472446052175,0.04917770654433315,512,2,asynchronous
n010_285.bnet,random_mc,12,0.15972407026599658,0.05188759169621873,512,2,asynchronous
n010_285.bnet,random_mc,13,0.16080711943635262,0.052581909450055725,512,2,asynchronous
n010_285.bnet,random_mc,14,0.15168153868024473,0.046878410145343,512,2,asynchronous
n010_285.bnet,random_mc,15,0.16815258298097394,0.05741556065219977,512,2,asynchronous
n010_285.bnet,random_mc,16,0.16121369514458225,0.05284377120801176,512,2,asynchronous
n010_285.bnet,random_mc,17,0.16127760363528237,0.05288499290581972,512,2,asynchronous
n010_285.bnet,random_mc,18,0.156485908828679,0.049839706292066105,512,2,asynchronous
n010_285.bnet,random_mc,19,0.16380110098266068,0.05452580767556839,512,2,asynchronous
n010_285.bnet,random_mc,20,0.157406553599653,0.05041767551401455,512,2,asynchronous
n010_285.bnet,random_mc,21,0.15758468328823738,0.05052989417454962,512,2,asynchronous
n010_285.bnet,random_mc,22,0.15815906036163577,0.05089260615149285,512,2,asynchronous
n010_285.bnet,random_mc,23,0.15838101051184567,0.05103311845877748,512,2,asynchronous
n010_285.bnet,random_mc,24,0.1602826978418164,0.05224512720527422,512,2,asynchronous
n010_285.bnet,random_mc,25,0.1594985587902595,0.05174361329658264,512,2,asynchronous
n010_285.bnet,random_mc,26,0.15211356258935863,0.047140941630310684,512,2,asynchronous
n010_285.bnet,random_mc,27,0.15892214372493157,0.051376525796527184,512,2,asynchronous
n010_285.bnet,random_mc,28,0.15675974922321081,0.05001126606436909,512,2,asynchronous
n010_285.bnet,random_mc,29,0.15902165297122126,0.051439802776702626,512,2,asynchronous
n010_291.bnet,sd_mc,,0.003946774663263421,0.00025531933785350684,512,3,asynchronous
